Municipio,Codigo,IDHM,PIB_cap,Pop,area,densidade2021,let,Risco,dose1,dose2,reforco,Idade_mediana,Doses_diárias
OUROESTE,353475,0.77,4.142564,10712,288.648,0.3711094481860258,0.01729106628242075,0.2219020172910663,NA,NA,NA,38,NA
PACAEMBU,353490,0.725,2.1542470000000002,14326,339.375,0.4221289134438306,0.03134796238244514,0.06269592476489028,NA,NA,NA,39,NA
PALESTINA,353500,0.732,2.3871290000000003,13285,697.701,0.19041107867123597,0.03571428571428571,0.20238095238095238,NA,NA,NA,39,NA
PALMARES PAULISTA,353510,0.722,0.9376190000000001,13691,82.125,1.6670928462709285,0.035629453681710214,0.1543942992874109,NA,NA,NA,38,NA
PALMEIRA D'OESTE,353520,0.753,2.008666,9173,318.74,0.2877894208445755,0.024390243902439025,0.10975609756097561,NA,NA,NA,46,NA
PALMITAL,353530,0.746,3.0936779999999997,22322,548.407,0.40703346237374793,0.016293279022403257,0.1384928716904277,NA,NA,NA,41,NA
PANORAMA,353540,0.722,1.6827130000000001,15944,356.05,0.4478022749613818,0.047244094488188976,0.14960629921259844,NA,NA,NA,41,NA
PARAGUAÇU PAULISTA,353550,0.762,3.3792379999999995,46180,1001.492,0.46111202086486963,0.024079320113314446,0.13739376770538245,NA,NA,NA,41,NA
PARAIBUNA,353560,0.719,1.5336370000000001,18302,809.576,0.22606895461327906,0.05583756345177665,0.20304568527918782,NA,NA,NA,41,NA
PARAÍSO,353570,0.749,3.4584669999999997,6536,155.186,0.4211720129393115,0.024390243902439025,0.22560975609756098,NA,NA,NA,37,NA
PARANAPANEMA,353580,0.717,3.119829,20588,1018.724,0.2020959553323569,0.018867924528301886,0.25943396226415094,NA,NA,NA,42,NA
PARANAPUÃ,353590,0.732,2.748559,4112,140.354,0.29297348134004014,0.06306306306306306,0.2072072072072072,NA,NA,NA,40,NA
PARAPUÃ,353600,0.737,3.211891,10934,366.664,0.2982021687430454,0.035398230088495575,0.10619469026548672,NA,NA,NA,45,NA
PARDINHO,353610,0.727,4.745461,6579,209.894,0.3134439288402718,0.005747126436781609,0.10344827586206896,NA,NA,NA,40,NA
PARIQUERA AÇU,353620,0.736,2.592661,19797,359.414,0.5508132682644526,0.02012578616352201,0.13962264150943396,NA,NA,NA,38,NA
PARISI,353625,0.721,3.10458,2177,84.737,0.2569125647591961,0.05384615384615385,0.2076923076923077,NA,NA,NA,38.5,NA
PATROCÍNIO PAULISTA,353630,0.73,6.079211,14941,602.848,0.24784025160571158,0.05128205128205128,0.2358974358974359,NA,NA,NA,42,NA
PAULICÉIA,353640,0.711,2.070529,7540,374.091,0.2015552365600883,0.03278688524590164,0.08196721311475409,NA,NA,NA,44,NA
PAULÍNIA,353650,0.795,30.616317,114508,138.777,8.251223185398157,0.015468447881877307,0.11654069256459834,NA,NA,NA,39,NA
PAULISTÂNIA,353657,0.718,2.243093,1835,256.178,0.07162988234743031,0,0.09090909090909091,NA,NA,NA,43,NA
PAULO DE FARIA,353660,0.725,3.011056,8973,737.986,0.12158767239486927,0.01932367149758454,0.12560386473429952,NA,NA,NA,40,NA
PEDERNEIRAS,353670,0.739,4.743098000000001,47523,727.482,0.6532532763697246,0.023783783783783784,0.1945945945945946,NA,NA,NA,38,NA
PEDRA BELA,353680,0.677,1.378213,6127,158.587,0.3863494485676632,0.010101010101010102,0.09090909090909091,NA,NA,NA,38,NA
PEDRANÓPOLIS,353690,0.742,2.5672040000000003,2468,260.101,0.09488621727713464,0.045454545454545456,0.20454545454545456,NA,NA,NA,45,NA
PEDREGULHO,353700,0.715,5.241886,16876,712.604,0.23682157271079027,0.020202020202020204,0.20202020202020202,NA,NA,NA,42,NA
PEDREIRA,353710,0.769,2.647159,48992,108.817,4.502237701829678,0.014240506329113924,0.13765822784810128,NA,NA,NA,39,NA
PEDRINHAS PAULISTA,353715,0.774,4.436489,3109,152.309,0.20412451004208548,0.03571428571428571,0.03571428571428571,NA,NA,NA,44,NA
PEDRO DE TOLEDO,353720,0.696,1.27874,11507,670.44,0.1716335540838852,0.07954545454545454,0.3181818181818182,NA,NA,NA,44.5,NA
PENÁPOLIS,353730,0.759,2.639581,64098,711.315,0.9011197570696526,0.0304077401520387,0.15480304077401522,NA,NA,NA,40,NA
PEREIRA BARRETO,353740,0.766,2.9553409999999998,25685,974.247,0.26363950825611987,0.028350515463917526,0.13144329896907217,NA,NA,NA,41,NA
PEREIRAS,353750,0.736,2.395499,8875,223.136,0.3977394951957551,0.0043859649122807015,0.05701754385964912,NA,NA,NA,33,NA
PERUÍBE,353760,0.749,2.2538099999999996,69697,326.216,2.13652917085612,0.0380517503805175,0.1963470319634703,NA,NA,NA,42.5,NA
PIACATU,353770,0.732,1.5498370000000001,6093,232.488,0.2620780427376897,0.010309278350515464,0.10309278350515463,NA,NA,NA,39,NA
PIEDADE,353780,0.716,2.191631,55731,746.868,0.7461961149761404,0.04083885209713024,0.16887417218543047,NA,NA,NA,45,NA
PILAR DO SUL,353790,0.69,2.337006,29612,681.248,0.43467283573676546,0.02702702702702703,0.11148648648648649,NA,NA,NA,41,NA
PINDAMONHANGABA,353800,0.773,5.176118,171885,731.355,2.350226634124331,0.02,0.10836363636363637,NA,NA,NA,39,NA
PINDORAMA,353810,0.737,2.2081720000000002,17378,184.825,0.9402407682943326,0.024806201550387597,0.2,NA,NA,NA,43,NA
PINHALZINHO,353820,0.725,1.7475490000000002,15564,154.529,1.0071895890091829,0.012578616352201259,0.1069182389937107,NA,NA,NA,41,NA
PIQUEROBI,353830,0.711,1.508943,3706,482.769,0.07676549239905628,0,0.046511627906976744,NA,NA,NA,37,NA
PIQUETE,353850,0.757,1.197344,13495,175.996,0.7667787904270551,0.014634146341463415,0.2048780487804878,NA,NA,NA,43,NA
PIRACAIA,353860,0.739,1.754072,27617,385.568,0.7162679475475143,0.013888888888888888,0.1130952380952381,NA,NA,NA,43,NA
PIRACICABA,353870,0.785,6.589633999999999,410275,1378.069,2.9771731313889216,0.0263764578247898,0.18463520477352863,NA,NA,NA,40,NA
PIRAJU,353880,0.758,2.4936580000000004,29930,504.591,0.5931536630657305,0.029197080291970802,0.19708029197080293,NA,NA,NA,39,NA
PIRAJUÍ,353890,0.749,1.8702349999999999,25939,823.758,0.31488616802507535,0.02032520325203252,0.19308943089430894,NA,NA,NA,38,NA
PIRANGI,353900,0.756,2.9289509999999996,11524,215.809,0.5339907047435464,0.03556485355648536,0.23221757322175732,NA,NA,NA,41,NA
PIRAPORA DO BOM JESUS,353910,0.727,2.458766,19453,108.489,1.7930850132271474,0.015267175572519083,0.06259541984732825,NA,NA,NA,39,NA
PIRAPOZINHO,353920,0.776,3.483945,27974,477.673,0.5856307557680672,0.025130890052356022,0.12984293193717278,NA,NA,NA,40,NA
PIRASSUNUNGA,353930,0.801,3.676567,77330,727.118,1.0635137625529831,0.02002164502164502,0.09361471861471861,NA,NA,NA,38,NA
PIRATININGA,353940,0.779,1.7432020000000001,13890,402.409,0.3451712064093994,0.029649595687331536,0.21293800539083557,NA,NA,NA,39,NA
PITANGUEIRAS,353950,0.723,2.705373,40430,430.638,0.938839582201292,0.02531645569620253,0.1928518242740134,NA,NA,NA,40,NA
PLANALTO,353960,0.719,3.016436,5370,289.825,0.185284223238161,0.014423076923076924,0.28846153846153844,NA,NA,NA,42,NA
PLATINA,353970,0.719,2.680138,3606,327.48,0.11011359472334188,0,0.046875,NA,NA,NA,35.5,NA
POÁ,353980,0.771,3.999289,119221,17.264,69.0575764596849,0.06057866184448463,0.22965641952983726,NA,NA,NA,41,NA
POLONI,353990,0.766,2.1985919999999997,6166,135.12,0.45633510953226764,0.030612244897959183,0.23469387755102042,NA,NA,NA,36,NA
POMPÉIA,354000,0.786,5.695186,22326,784.674,0.28452580307235875,0.031413612565445025,0.25654450261780104,NA,NA,NA,42,NA
PONGAÍ,354010,0.755,2.367317,3385,183.399,0.1845702539272297,0.047619047619047616,0.14285714285714285,NA,NA,NA,42,NA
PONTAL,354020,0.725,2.3772759999999997,51717,356.371,1.4512123601527622,0.034198860037998734,0.15452818239392022,NA,NA,NA,39,NA
PONTALINDA,354025,0.702,1.700993,4719,209.525,0.22522372031977092,0.0625,0.2,NA,NA,NA,36.5,NA
PONTES GESTAL,354030,0.732,6.0563970000000005,2576,217.505,0.11843405898714972,0.03571428571428571,0.2785714285714286,NA,NA,NA,39.5,NA
POPULINA,354040,0.714,2.298284,4136,315.938,0.1309117611683305,0.04411764705882353,0.23529411764705882,NA,NA,NA,43,NA
PORANGABA,354050,0.703,1.802655,10205,265.689,0.38409569082649264,0,0.1388888888888889,NA,NA,NA,43,NA
PORTO FELIZ,354060,0.758,4.925338,53698,556.706,0.9645665755353814,0.011078286558345642,0.1809453471196455,NA,NA,NA,38,NA
PORTO FERREIRA,354070,0.751,3.6767589999999997,56848,244.906,2.321217120037892,0.024441340782122904,0.20949720670391062,NA,NA,NA,38,NA
POTIM,354075,0.697,0.900543,25603,44.643,5.735053647828327,0.026627218934911243,0.11538461538461539,NA,NA,NA,37,NA
POTIRENDABA,354080,0.747,2.994939,17668,342.492,0.5158660640248531,0.01951951951951952,0.19519519519519518,NA,NA,NA,39,NA
PRACINHA,354085,0.696,0.8256979999999999,4327,63.054,0.6862371935166682,0,NA,NA,NA,NA,40,NA
PRADÓPOLIS,354090,0.733,4.097709,22239,167.378,1.3286692396850244,0.028967254408060455,0.15994962216624686,NA,NA,NA,41,NA
PRAIA GRANDE,354100,0.754,2.206457,336454,149.253,22.542528458389448,0.03211888782358581,0.15618408437200385,NA,NA,NA,40,NA
PRATÂNIA,354105,0.701,2.521386,5371,175.1,0.3067390062821245,0.031746031746031744,0.23809523809523808,NA,NA,NA,47,NA
PRESIDENTE ALVES,354110,0.735,1.7861259999999999,4067,286.642,0.1418843016724695,0.02666666666666667,0.06666666666666667,NA,NA,NA,37,NA
PRESIDENTE BERNARDES,354120,0.757,2.049434,12943,749.233,0.1727499989989763,0.030456852791878174,0.20050761421319796,NA,NA,NA,43,NA
PRESIDENTE EPITÁCIO,354130,0.75,1.936406,44572,1260.281,0.3536671583559539,0.03690036900369004,0.0959409594095941,NA,NA,NA,39,NA
PRESIDENTE PRUDENTE,354140,0.806,3.520707,231953,560.637,4.137311665123779,0.027527612574341546,0.17179269328802038,NA,NA,NA,41,NA
PRESIDENTE VENCESLAU,354150,0.763,1.816342,39648,755.203,0.5249979144680305,0.046153846153846156,0.20576923076923076,NA,NA,NA,43,NA
PROMISSÃO,354160,0.743,4.062823000000001,41211,779.2,0.5288886036960985,0.007142857142857143,0.3054945054945055,NA,NA,NA,36,NA
QUADRA,354165,0.678,2.639371,3902,205.672,0.18971955346376757,0.08695652173913043,0.2608695652173913,NA,NA,NA,62,NA
QUATÁ,354170,0.738,3.2860669999999996,14309,651.341,0.21968523400185155,0.017937219730941704,0.10762331838565023,NA,NA,NA,36,NA
QUEIROZ,354180,0.715,9.727633,3513,234.914,0.14954408847493125,0.08,0.36,NA,NA,NA,49,NA
QUELUZ,354190,0.722,2.542385,13788,249.399,0.5528490491140703,0.01,0.14333333333333334,NA,NA,NA,40,NA
QUINTANA,354200,0.732,2.626102,6736,318.937,0.21120158526605567,0.013888888888888888,0.20833333333333334,NA,NA,NA,40,NA
RAFARD,354210,0.745,3.558608,9126,121.645,0.7502157918533437,0.018779342723004695,0.2535211267605634,NA,NA,NA,41,NA
RANCHARIA,354220,0.751,3.7222410000000004,29743,1587.498,0.1873577163561781,0.01503006012024048,0.08517034068136273,NA,NA,NA,38,NA
REDENÇÃO DA SERRA,354230,0.657,1.376732,3827,309.441,0.12367462618075821,0,0.25,NA,NA,NA,35,NA
REGENTE FEIJÓ,354240,0.768,3.531343,20523,263.28,0.7795123062898816,0.05161290322580645,0.3032258064516129,NA,NA,NA,42,NA
REGINÓPOLIS,354250,0.728,1.542857,10047,410.406,0.24480636248008072,0.016666666666666666,0.10833333333333334,NA,NA,NA,32,NA
REGISTRO,354260,0.754,3.4962269999999998,56463,722.201,0.7818183580471364,0.028935185185185185,0.10069444444444445,NA,NA,NA,39,NA
RESTINGA,354270,0.705,2.212648,7762,245.746,0.31585458155982193,0.012195121951219513,0.06097560975609756,NA,NA,NA,41.5,NA
RIBEIRA,354280,0.698,1.436128,3320,335.759,0.098880446987273607,0.02857142857142857,0.14285714285714285,NA,NA,NA,40,NA
RIBEIRÃO BONITO,354290,0.712,1.9500819999999999,13376,471.553,0.28365846469007727,0.023952095808383235,0.12574850299401197,NA,NA,NA,39,NA
RIBEIRÃO BRANCO,354300,0.639,1.7976029999999998,15984,697.5,0.22916129032258067,0.022388059701492536,0.16044776119402984,NA,NA,NA,34,NA
RIBEIRÃO CORRENTE,354310,0.711,2.354805,4786,148.332,0.3226545856591969,0.013888888888888888,0.05555555555555555,NA,NA,NA,41,NA
RIBEIRÃO DO SUL,354320,0.747,3.3392699999999995,4537,203.208,0.2232687689461045,0.018518518518518517,0.037037037037037035,NA,NA,NA,33,NA
RIBEIRÃO DOS ÍNDIOS,354323,0.721,1.603011,2222,196.446,0.11310996406137055,0.10256410256410256,0.28205128205128205,NA,NA,NA,45,NA
RIBEIRÃO GRANDE,354325,0.705,3.479311,7686,333.363,0.23055948020626166,0.02127659574468085,0.07092198581560284,NA,NA,NA,36,NA
RIBEIRÃO PIRES,354330,0.784,2.4818569999999998,125238,99.075,12.640726722180165,0.04918032786885246,0.1451990632318501,NA,NA,NA,42,NA
RIBEIRÃO PRETO,354340,0.8,4.942529,720116,650.916,11.06311720713579,0.034202199789061326,0.14799608256742505,NA,NA,NA,39,NA
RIFAINA,354360,0.74,3.325417,3651,162.508,0.22466586260368718,0.10714285714285714,0.17857142857142858,NA,NA,NA,42.5,NA
RINCÃO,354370,0.734,1.817648,10824,316.639,0.34184039237112296,0.03508771929824561,0.18421052631578946,NA,NA,NA,35.5,NA
RINÓPOLIS,354380,0.723,2.546498,9940,358.481,0.27728108323732636,0,0.15463917525773196,NA,NA,NA,46,NA
RIO CLARO,354390,0.803,4.785156,209548,498.422,4.204228545288931,0.033152909336941816,0.16734325665313488,NA,NA,NA,39,NA
RIO DAS PEDRAS,354400,0.759,4.008687,36233,226.657,1.5985828807405023,0.038922155688622756,0.1656686626746507,NA,NA,NA,40,NA
RIO GRANDE DA SERRA,354410,0.749,1.12824,52009,36.341,14.311383836438184,0.03937007874015748,0.13779527559055119,NA,NA,NA,41,NA
RIOLÂNDIA,354420,0.703,2.042364,12856,631.897,0.20345087886158658,0.008426966292134831,0.17134831460674158,NA,NA,NA,35,NA
RIVERSUL,354350,0.664,1.234969,5364,385.878,0.1390076656352526,0.08695652173913043,0.21739130434782608,NA,NA,NA,41,NA
ROSANA,354425,0.764,7.026757000000001,15929,744.011,0.21409629696335133,0.025380710659898477,0.1116751269035533,NA,NA,NA,43,NA
ROSEIRA,354430,0.737,2.764735,10888,129.847,0.8385253413632968,0.017006802721088437,0.19387755102040816,NA,NA,NA,38,NA
RUBIÁCEA,354440,0.721,2.029851,3195,236.484,0.13510427766783376,0,0.25,NA,NA,NA,38.5,NA
RUBINÉIA,354450,0.759,2.4965319999999998,3191,242.877,0.13138337512403397,0.02666666666666667,0.25333333333333335,NA,NA,NA,43,NA
SABINO,354460,0.728,2.124816,5638,305.285,0.184679889283784,0.07058823529411765,0.21176470588235294,NA,NA,NA,39,NA
SAGRES,354470,0.73,1.545137,2427,147.935,0.16405853922330751,0,0.25,NA,NA,NA,41,NA
SALES,354480,0.751,2.2858389999999997,6481,308.555,0.21004359028374198,0.03409090909090909,0.22727272727272727,NA,NA,NA,38.5,NA
SALES OLIVEIRA,354490,0.772,2.937839,12103,305.776,0.3958126210036104,0.008547008547008548,0.1517094017094017,NA,NA,NA,38,NA
SALESÓPOLIS,354500,0.732,1.189942,17363,424.997,0.408544060311014,0.06692913385826772,0.15748031496062992,NA,NA,NA,40,NA
SALMOURÃO,354510,0.719,1.361417,5372,172.934,0.3106387407912845,0.04,0.28,NA,NA,NA,46,NA
SALTINHO,354515,0.791,3.000245,8498,99.738,0.8520323246906897,0.01935483870967742,0.1935483870967742,NA,NA,NA,41,NA
SALTO,354520,0.78,6.218792,120779,133.057,9.077237574873926,0.021087680355160933,0.12014428412874584,NA,NA,NA,39,NA
SALTO DE PIRAPORA,354530,0.729,3.753047,46285,280.509,1.650036184222253,0.025210084033613446,0.20074696545284781,NA,NA,NA,39,NA
SALTO GRANDE,354540,0.704,2.388516,9396,188.441,0.49861760444913794,0.011834319526627219,0.13609467455621302,NA,NA,NA,37,NA
SANDOVALINA,354550,0.709,9.015611,4405,455.856,0.0966313923695202,0.04477611940298507,0.07462686567164178,NA,NA,NA,37,NA
SANTA ADÉLIA,354560,0.76,1.9941080000000002,15639,330.269,0.4735230978384287,0.012285012285012284,0.16461916461916462,NA,NA,NA,39,NA
SANTA ALBERTINA,354570,0.728,3.054224,6036,272.692,0.22134862775585643,0.014563106796116505,0.1941747572815534,NA,NA,NA,42,NA
SANTA BÁRBARA D'OESTE,354580,0.781,3.079827,195278,271.03,7.205032653211822,0.031740942609810835,0.20118627765309394,NA,NA,NA,41,NA
SANTA BRANCA,354600,0.735,1.661052,14925,272.238,0.5482335309545324,0.02336448598130841,0.17757009345794392,NA,NA,NA,43.5,NA
SANTA CLARA D'OESTE,354610,0.733,3.217782,2111,183.458,0.115067208843441,0.05172413793103448,0.08620689655172414,NA,NA,NA,39.5,NA
SANTA CRUZ DA CONCEIÇÃO,354620,0.79,2.7720759999999998,4584,150.13,0.30533537600746025,0,0.21621621621621623,NA,NA,NA,43,NA
SANTA CRUZ DA ESPERANÇA,354625,0.743,2.430959,2166,148.062,0.14629006767435263,0.09523809523809523,0.23809523809523808,NA,NA,NA,52,NA
SANTA CRUZ DAS PALMEIRAS,354630,0.728,1.472473,35102,295.337,1.1885405485936404,0.01815736381977135,0.1862811028917283,NA,NA,NA,37,NA
SANTA CRUZ DO RIO PARDO,354640,0.762,4.290675,48207,1114.747,0.43244790073442674,0.01053864168618267,0.20374707259953162,NA,NA,NA,38,NA
SANTA ERNESTINA,354650,0.738,1.653775,5577,134.421,0.41489053049746694,0.012658227848101266,0.22151898734177214,NA,NA,NA,37,NA
SANTA FÉ DO SUL,354660,0.784,3.381905,32796,206.537,1.5878995046892326,0.03536693191865606,0.11052166224580018,NA,NA,NA,40,NA
SANTA GERTRUDES,354670,0.737,6.700011,27850,98.291,2.833423202531259,0.0173992673992674,0.11996336996336997,NA,NA,NA,38,NA
SANTA ISABEL,354680,0.738,2.7752630000000003,58529,363.332,1.6108958198011738,0.05513439007580979,0.14403859407305306,NA,NA,NA,39,NA
SANTA LÚCIA,354690,0.737,1.3080610000000001,8889,153.86,0.5777330040296372,0.04716981132075472,0.18867924528301888,NA,NA,NA,39,NA
SANTA MARIA DA SERRA,354700,0.686,2.187638,6298,252.621,0.2493062730335166,0.007874015748031496,0.08661417322834646,NA,NA,NA,39,NA
SANTA MERCEDES,354710,0.739,2.264173,2947,166.753,0.1767284546604859,0,0.125,NA,NA,NA,34,NA
SANTA RITA D'OESTE,354740,0.761,2.5305720000000003,2476,209.8,0.11801715919923737,0.05128205128205128,0.3076923076923077,NA,NA,NA,45,NA
SANTA RITA DO PASSA QUATRO,354750,0.775,2.413289,27641,754.141,0.36652297116852156,0.03626943005181347,0.19689119170984457,NA,NA,NA,46,NA
SANTA ROSA DE VITERBO,354760,0.77,2.6438669999999997,26960,288.576,0.9342426258593923,0.010075566750629723,0.21914357682619648,NA,NA,NA,42,NA
SANTA SALETE,354765,0.772,2.337501,1558,79.192,0.19673704414587334,0.017543859649122806,0.2982456140350877,NA,NA,NA,42,NA
SANTANA DA PONTE PENSA,354720,0.773,2.3521229999999997,1448,129.888,0.11148066026114806,0,0.058823529411764705,NA,NA,NA,32,NA
SANTANA DE PARNAÍBA,354730,0.814,6.765064,145073,179.949,8.061895314783634,0.03018867924528302,0.15633423180592992,NA,NA,NA,41,NA
SANTO ANASTÁCIO,354770,0.753,1.976677,20855,552.876,0.3772093561666631,0.04155124653739612,0.12742382271468145,NA,NA,NA,43,NA
SANTO ANDRÉ,354780,0.815,4.048921,723889,175.782,41.181065183010766,0.04234133631118556,0.14973013214219244,NA,NA,NA,40,NA
SANTO ANTÔNIO DA ALEGRIA,354790,0.702,1.895327,7024,310.311,0.22635356142708446,0.038834951456310676,0.1553398058252427,NA,NA,NA,39,NA
SANTO ANTÔNIO DE POSSE,354800,0.702,4.888001,23742,154.133,1.5403580025043306,0.017964071856287425,0.08383233532934131,NA,NA,NA,35,NA
SANTO ANTÔNIO DO ARACANGUÁ,354805,0.757,2.482367,8541,1308.432,0.06527660589163213,0.034482758620689655,0.19540229885057472,NA,NA,NA,43.5,NA
SANTO ANTÔNIO DO JARDIM,354810,0.714,2.530738,5926,109.956,0.5389428498672196,0.03614457831325301,0.1566265060240964,NA,NA,NA,38,NA
SANTO ANTÔNIO DO PINHAL,354820,0.706,1.625873,6843,133.008,0.5144803320101046,0.04285714285714286,0.14285714285714285,NA,NA,NA,48,NA
SANTO EXPEDITO,354830,0.732,1.237299,3159,94.465,0.3344095696818928,0.09090909090909091,0.4090909090909091,NA,NA,NA,53.5,NA
SANTÓPOLIS DO AGUAPEÍ,354840,0.74,1.485683,4856,128.026,0.37929795510286973,0.04040404040404041,0.12121212121212122,NA,NA,NA,43,NA
SANTOS,354850,0.84,5.191503,433991,281.033,15.442706016731131,0.03011738811445341,0.13404255319148936,NA,NA,NA,42,NA
SÃO BENTO DO SAPUCAÍ,354860,0.72,1.872582,10907,252.579,0.43182529030521144,0.016129032258064516,0.14516129032258066,NA,NA,NA,37,NA
SÃO BERNARDO DO CAMPO,354870,0.805,6.068923000000001,849874,409.532,20.75232216285907,0.04325353645266594,0.17561790766360952,NA,NA,NA,41,NA
SÃO CAETANO DO SUL,354880,0.862,8.386042,162763,15.331,106.16593829495793,0.047411539131950495,0.18093080006972284,NA,NA,NA,43.5,NA
SÃO CARLOS,354890,0.805,4.4796830000000005,256915,1136.907,2.2597714676750167,0.016366612111292964,0.10856519367157665,NA,NA,NA,38,NA
SÃO FRANCISCO,354900,0.723,1.692504,2813,75.579,0.3721933341272047,0.05405405405405406,0.20270270270270271,NA,NA,NA,47,NA
SÃO JOÃO DA BOA VISTA,354910,0.797,3.452254,92315,516.399,1.7876680628738633,0.029787234042553193,0.09468085106382979,NA,NA,NA,40,NA
SÃO JOÃO DAS DUAS PONTES,354920,0.72,1.724157,2555,129.462,0.19735520847816349,0.04054054054054054,0.2702702702702703,NA,NA,NA,50.5,NA
SÃO JOÃO DE IRACEMA,354925,0.748,1.7697630000000002,1942,178.396,0.10885894302562839,0.06666666666666667,0.24444444444444444,NA,NA,NA,44,NA
SÃO JOÃO DO PAU D'ALHO,354930,0.75,2.1896430000000002,2095,117.665,0.17804784770322524,0,NA,NA,NA,NA,35.5,NA
SÃO JOAQUIM DA BARRA,354940,0.762,3.3011120000000003,52737,410.863,1.2835665416452686,0.023564064801178203,0.22754050073637702,NA,NA,NA,42,NA
SÃO JOSÉ DA BELA VISTA,354950,0.693,1.821925,8991,276.952,0.3246410930413935,0.08163265306122448,0.12244897959183673,NA,NA,NA,43,NA
SÃO JOSÉ DO BARREIRO,354960,0.684,1.276163,4141,570.685,0.07256192119996147,0.08695652173913043,0.21739130434782608,NA,NA,NA,53,NA
SÃO JOSÉ DO RIO PARDO,354970,0.774,3.3227230000000003,55298,419.684,1.3176103925810847,0.03194103194103194,0.11547911547911548,NA,NA,NA,40,NA
SÃO JOSÉ DO RIO PRETO,354980,0.797,3.8449699999999996,469173,431.944,10.861894134424833,0.029415054244491666,0.1870409722998919,NA,NA,NA,40,NA
SÃO JOSÉ DOS CAMPOS,354990,0.807,5.560318,737310,1099.409,6.706421359112031,0.024774774774774775,0.1374874874874875,NA,NA,NA,39,NA
SÃO LOURENÇO DA SERRA,354995,0.728,1.33199,16127,186.456,0.8649225554554427,0.03007518796992481,0.11654135338345864,NA,NA,NA,39,NA
SÃO LUIZ DO PARAITINGA,355000,0.697,1.539497,10693,617.315,0.17321788714027683,0.05555555555555555,0.2222222222222222,NA,NA,NA,43,NA
SÃO MANUEL,355010,0.744,2.9556560000000003,41287,650.734,0.6344681544225443,0.02301255230125523,0.13389121338912133,NA,NA,NA,37,NA
SÃO MIGUEL ARCANJO,355020,0.71,2.072711,33071,930.339,0.3554725750505998,0.03436426116838488,0.3024054982817869,NA,NA,NA,38,NA
SÃO PAULO,355030,0.805,5.869190000000001,12396372,1521.11,81.49556573817804,0.043726721788696306,0.1819753287275643,NA,NA,NA,40,1
SÃO PEDRO,355040,0.755,2.131677,36298,611.278,0.5938051099499737,0.01349527665317139,0.08636977058029689,NA,NA,NA,40,NA
SÃO PEDRO DO TURVO,355050,0.703,2.383477,7724,731.221,0.10563153957558657,0,0.21153846153846154,NA,NA,NA,34,NA
SÃO ROQUE,355060,0.768,3.303926,93076,306.908,3.0327003532003074,0.028627838104639685,0.10562685093780849,NA,NA,NA,40,NA
SÃO SEBASTIÃO,355070,0.772,4.317365000000001,91637,402.395,2.2772897277550666,0.0254323499491353,0.12563580874872837,NA,NA,NA,41,NA
SÃO SEBASTIÃO DA GRAMA,355080,0.701,2.338639,12137,252.41,0.48084465750168376,0.02643171806167401,0.16740088105726872,NA,NA,NA,39,NA
SÃO SIMÃO,355090,0.766,2.904913,15446,617.252,0.25023815232676444,0.024509803921568627,0.23039215686274508,NA,NA,NA,41,NA
SÃO VICENTE,355100,0.768,1.5006760000000001,370839,148.1,25.03977042538825,0.061931678545097076,0.18432047186040795,NA,NA,NA,43,NA
SARAPUÍ,355110,0.707,1.4289180000000001,10493,352.592,0.29759608839678725,0.0125,0.0625,NA,NA,NA,36,NA
SARUTAIÁ,355120,0.688,1.6875419999999999,3623,141.608,0.25584712728094455,0.046875,0.484375,NA,NA,NA,47.5,NA
SEBASTIANÓPOLIS DO SUL,355130,0.773,7.122485,3595,167.848,0.21418187884276246,0,0.16176470588235295,NA,NA,NA,35.5,NA
SERRA AZUL,355140,0.686,1.0758969999999999,15292,283.144,0.5400785466052609,0.0182370820668693,0.06382978723404255,NA,NA,NA,34,NA
SERRA NEGRA,355160,0.767,2.4910919999999996,29669,203.734,1.4562615960026308,0.008,0.16,NA,NA,NA,42,NA
SERRANA,355150,0.729,2.066393,46166,126.046,3.662631102930676,0.0366412213740458,0.2183206106870229,NA,NA,NA,39,NA
SERTÃOZINHO,355170,0.761,4.416383000000001,128432,403.089,3.1861946121079963,0.02428909952606635,0.10426540284360189,NA,NA,NA,40,NA
SETE BARRAS,355180,0.673,2.876076,12731,1062.699,0.11979873887149607,0.02040816326530612,0.07346938775510205,NA,NA,NA,42,NA
SEVERÍNIA,355190,0.715,1.337283,17820,140.46,1.2686885946176847,0.025477707006369428,0.0929936305732484,NA,NA,NA,38,NA
SILVEIRAS,355200,0.678,1.168572,6375,414.782,0.153695194101962,0.023255813953488372,0.13953488372093023,NA,NA,NA,38,NA
SOCORRO,355210,0.729,2.118014,41690,449.029,0.928447828536687,0.015037593984962405,0.12180451127819548,NA,NA,NA,39,NA
SOROCABA,355220,0.798,5.216913,695328,450.382,15.43862765385828,0.02644045389445852,0.1530241269141787,NA,NA,NA,39,NA
SUD MENNUCCI,355230,0.747,2.1694139999999997,7738,594.744,0.13010639871944904,0.01532567049808429,0.11877394636015326,NA,NA,NA,38,NA
SUMARÉ,355240,0.762,5.183202,289875,153.465,18.88867168409735,0.03381573291302479,0.1990256483736925,NA,NA,NA,41,NA
SUZANÁPOLIS,355255,0.699,6.417113,4063,330.587,0.12290259447588683,0.014598540145985401,0.145985401459854,NA,NA,NA,38,NA
SUZANO,355250,0.765,3.783581,303397,206.236,14.711156151205417,0.04419621175327829,0.15363445038044357,NA,NA,NA,41,NA
