Municipio,Codigo,IDHM,PIB_cap,Pop,area,densidade2021,let,Risco,dose1,dose2,reforco,Idade_mediana,Doses_diárias
JUQUIÁ,352610,0.7,1.73947,18627,812.799,0.2291710496691064,0.03553299492385787,0.14619289340101524,0.3224419667173485,0.31686374602429596,0.2310852913034103,44,62.66737739872068
JUQUITIBA,352620,0.709,1.645282,31844,522.169,0.609840875272182,0.14144736842105263,0.2894736842105263,0.3530047232900288,0.3655122757743517,0.15690477345620005,42,108.67701863354037
LAGOINHA,352630,0.693,1.1542059999999998,4882,255.472,0.19109726310515437,0.1111111111111111,0.1349206349206349,0.5094603200516251,0.7244024379719451,0.5751591840639327,43.5,43.73359073359073
LARANJAL PAULISTA,352640,0.729,3.9397309999999996,29047,384.274,0.7558929305651696,0.033391304347826084,0.051130434782608696,0.34580445568662493,0.3626056770269559,0.22438807419120038,36,99.82952182952182
LAVÍNIA,352650,0.721,1.3500889999999999,12581,537.675,0.23398893383549546,0.030805687203791468,0.13981042654028436,0.3429923064872206,0.43765136132828397,0.04191436002390508,39,54.968992248062015
LAVRINHAS,352660,0.729,1.525691,7361,167.067,0.44060167477718515,0.011428571428571429,0.06857142857142857,0.2385324348049866,0.25066078380830015,0.0877958877593209,39.5,26.005128205128205
LEME,352670,0.744,3.132057,105273,402.871,2.6130696922836343,0.031648675171736994,0.10635426889106968,0.29723956678495694,0.3452450902108873,0.19455501257595226,39,343.61203319502073
LENÇÓIS PAULISTA,352680,0.764,3.8890379999999998,69533,809.541,0.8589188194297757,0.017176509079011942,0.09815148045149681,0.3449956476472497,0.3382283835785492,0.1810112163768656,38,221.02165354330708
LIMEIRA,352690,0.775,4.344026,310783,580.711,5.351767057968593,0.06665434039012665,0.10344827586206896,0.32085209319247054,0.3118027773107477,0.18328470167652305,40,706.3746355685131
LINDÓIA,352700,0.742,2.3184720000000003,8201,48.756,1.682049388793174,0.020700636942675158,0.11146496815286625,0.271027192488246,0.3087225212886857,0.2224875541793191,38,34.21270718232044
LINS,352710,0.786,4.883712,78978,570.058,1.3854379729781883,0.04355350447072397,0.115950389385636,0.2879253516956817,0.35895825031339645,0.33776752363317936,39,221.81010452961672
LORENA,352720,0.766,3.202136,89532,414.16,2.161773227738072,0.033080017881090745,0.1591417076441663,0.29963597058731073,0.3170595349592741,0.1979041426173118,42,222.05939004815409
LOURDES,352725,0.742,1.758034,2311,113.94,0.2028260487976128,0.01948051948051948,0.07792207792207792,0.5314790673866111,0.6357275822263975,0.6323615665835194,39,20.96385542168675
LOUVEIRA,352730,0.777,22.96107,51007,55.133,9.251627881667966,0.021102982554867755,0.09060213843556555,0.3444724609312468,0.3968048300482613,0.0989341085204849,36,164.44077669902913
LUCÉLIA,352740,0.752,2.042077,22022,314.81,0.6995330516819669,0.029432878679109833,0.09691313711414214,0.3061450833605748,0.38542140014853354,0.28016330587120225,37,81.93002257336343
LUCIANÓPOLIS,352750,0.733,2.390168,2412,189.536,0.12725814620969103,0.020833333333333332,0.04861111111111111,0.4058881296492967,0.5172746786034331,0.4114535444701272,35,18.983739837398375
LUÍS ANTÔNIO,352760,0.731,10.343356,15628,598.257,0.2612255268220849,0.014729950900163666,0.09247135842880523,0.22164363845938936,0.2741033887121676,0.08797503751417438,34,57.58510638297872
LUIZIÂNIA,352770,0.702,1.2536559999999999,5918,166.576,0.35527326865815007,0.037267080745341616,0.09937888198757763,0.2310132638061037,0.3073534784728825,0.2033586579955217,39,22.67979002624672
LUPÉRCIO,352780,0.724,1.692363,4608,155.171,0.29696270566020716,0.05161290322580645,0.23870967741935484,0.2843519200785467,0.38248266739332953,0.23785791096734168,37,23.64012738853503
LUTÉCIA,352790,0.72,3.201834,2623,475.226,0.05519479153076642,0.035398230088495575,0.13274336283185842,0.3412619006554037,0.5144718572585513,0.4004236075966176,38.5,32.08552631578947
MACATUBA,352800,0.77,3.672303,17263,224.514,0.768905279848918,0.03222836095764273,0.1141804788213628,0.32730874770320784,0.4094363768572927,0.3227296982036332,37,72.81481481481481
MACAUBAL,352810,0.743,1.912148,8174,248.087,0.329481190066388,0.017687074829931974,0.08163265306122448,0.30512162347212535,0.3463602821269622,0.3197453134058139,39,41.71518987341772
MACEDÔNIA,352820,0.74,2.121283,3686,327.567,0.11252659761209158,0.06319702602230483,0.20446096654275092,0.44313467330242085,0.5418576875339185,0.5093416291213069,42.5,22.786585365853657
MAGDA,352830,0.753,2.983429,3086,312.282,0.09882093748599025,0.026143790849673203,0.13398692810457516,0.3719183830903296,0.5074812160167098,0.49964299825135305,41,24.139344262295083
MAIRINQUE,352840,0.743,4.048494,47723,210.149,2.2709125430052013,0.016036655211912942,0.07483772432226041,0.47533266070834423,0.4379759759042191,0.19941269397189978,38,169.37689393939394
MAIRIPORÃ,352850,0.788,1.777455,103645,320.697,3.2318668400390402,0.04570747217806041,0.17090620031796502,0.2585984514692236,0.2823585240169508,0.16046971333439045,42,241.24519230769232
MANDURI,352860,0.739,2.337818,9972,229.046,0.4353710608349414,0.02865329512893983,0.045845272206303724,0.3552722268020407,0.461344408329413,0.30009154172908237,36,49.08516483516483
MARABÁ PAULISTA,352870,0.677,1.7644509999999998,6039,919.519,0.0656756412863682,0.037037037037037035,0.2222222222222222,0.24854510066110613,0.31563104210353465,0.19140098111529383,44,26.008695652173913
MARACAÍ,352880,0.771,2.952919,14069,533.498,0.2637123288184773,0.022786458333333332,0.193359375,0.3150102792563705,0.36137144344164895,0.23234547774085768,38,49.973684210526315
MARAPOAMA,352885,0.752,5.988283999999999,3097,111.267,0.27833948969595657,0.030959752321981424,0.17647058823529413,0.370977123975685,0.469311062882091,0.4165078585700602,36,20.557553956834532
MARIÁPOLIS,352890,0.718,1.392603,4098,186.544,0.21968007547817134,0.047619047619047616,0.09523809523809523,0.26765909271180255,0.3779936162684275,0.36042435770409464,37,19.48235294117647
MARÍLIA,352900,0.798,3.408386,242249,1170.515,2.0695932986762235,0.03818315325710689,0.15944613448022657,0.30491680603327675,0.33510664734171114,0.27901241720633985,38,605.7264150943396
MARINÓPOLIS,352910,0.731,1.640582,2101,77.827,0.2699577267529264,0.019736842105263157,0.21710526315789475,0.35091451576326177,0.5028832688127823,0.4377131821540361,41,17.57847533632287
MARTINÓPOLIS,352920,0.721,1.887102,26791,1253.564,0.21371864539824054,0.047619047619047616,0.180623973727422,0.3391027670189741,0.4213553002841154,0.27221457716123504,40,80.96842105263158
MATÃO,352930,0.773,5.022839,84069,524.899,1.601622407358368,0.04023341523341523,0.1802825552825553,0.3540651056709038,0.40248548877578894,0.24026569242112297,41,258.6348920863309
MAUÁ,352940,0.766,3.265523,481725,61.909,77.81178826987998,0.04590452445552541,0.10214856640023466,0.23090710131448958,0.24963867746317614,0.12703540246699452,39,965.9170305676856
MENDONÇA,352950,0.744,4.313921,5638,195.151,0.28890448934414886,0.03208556149732621,0.06951871657754011,0.4226962693931104,0.5063289900147133,0.4270184765741086,38,28.424870466321245
MERIDIANO,352960,0.731,6.2670639999999995,3813,228.199,0.16709100390448686,0.10967741935483871,0.21935483870967742,0.4428366617596431,0.5435964832717597,0.39731087539711374,46,28.60299625468165
MESÓPOLIS,352965,0.724,3.078446,1903,148.636,0.12803089426518477,0.017167381974248927,0.17167381974248927,0.4264547264139955,0.487809383566149,0.6591905204164887,34,14.249056603773585
MIGUELÓPOLIS,352970,0.741,4.595452,22480,820.849,0.27386279327866636,0.09853249475890985,0.129979035639413,0.26473231619137644,0.32342833161673995,0.21085127204090204,40,75.27814569536424
MINEIROS DO TIETÊ,352980,0.73,1.340867,13023,213.242,0.6107145871826376,0.0218408736349454,0.0499219968798752,0.2730641586515025,0.35515085060433593,0.24106201647426204,37,52.78811369509044
MIRA ESTRELA,353000,0.743,2.1664950000000003,3125,216.825,0.14412544678888506,0.0728476821192053,0.10596026490066225,0.328974010699588,0.49263715093008964,0.5268638336060835,44,17.166172106824927
MIRACATU,352990,0.697,1.97065,19511,1001.484,0.19482088580546467,0.030206677265500796,0.04292527821939587,0.3222651633318394,0.3624014442533981,0.18172503004612117,40,68.28571428571429
MIRANDÓPOLIS,353010,0.751,2.223068,29844,917.694,0.32520644136280724,0.06655974338412189,0.1467522052927025,0.3295344956587098,0.4224400245864672,0.34567410400672627,44,102.07509881422925
MIRANTE DO PARANAPANEMA,353020,0.724,1.9027180000000001,18415,1238.931,0.14863620330752883,0.036677454153182305,0.07335490830636461,0.2583192768739955,0.29532135423171085,0.24650914095800688,39,57.04375
MIRASSOL,353030,0.762,3.050955,60768,243.228,2.498396566184814,0.03280141843971631,0.14113475177304965,0.3466371465420061,0.43351525123735235,0.19306055693627608,40,192.43853211009176
MIRASSOLÂNDIA,353040,0.738,2.666398,4966,166.125,0.29893152746425883,0.03424657534246575,0.13470319634703196,0.37510852029545994,0.4486138542772818,0.42109043848086486,41,21.109302325581396
MOCOCA,353050,0.762,3.082827,69072,855.156,0.807712277058221,0.05230868582499193,0.0636099451081692,0.31998206098134263,0.3773319156472467,0.2857963462541364,40,209.44688644688645
MOGI DAS CRUZES,353060,0.783,3.4908309999999996,455587,712.541,6.393835582794534,0.051973107278573516,0.14294066062554808,0.29295912370343186,0.33786729072989424,0.20403107133445203,40,1129.9507936507937
MOGI GUAÇU,353070,0.774,3.8971419999999997,154146,812.753,1.8965909692120482,0.03392498032700883,0.0940806155460348,0.32574647083268427,0.35914376187576746,0.21241448940831087,38,436.97731239092496
MOGI MIRIM,353080,0.784,4.963135,94098,497.708,1.8906266324833032,0.033778822147158175,0.09002790424438244,0.34613116688150036,0.4058255851045548,0.26377639229932104,39,293.80839416058393
MOMBUCA,353090,0.719,2.8783849999999997,3523,133.698,0.26350431569656985,0.023728813559322035,0.08813559322033898,0.44912117263287443,0.44713311937978395,0.2759869622144657,37,21.568627450980394
MONÇÕES,353100,0.772,2.653111,2274,104.352,0.21791628334866606,0.009009009009009009,0.09009009009009009,0.26345475192291057,0.42847429501910356,0.42674311956901095,39,21.63276836158192
MONGAGUÁ,353110,0.754,1.858177,58567,143.205,4.0897315037882755,0.05481120584652863,0.15468940316686966,0,0,0.11966176571351216,42,98.32270916334662
MONTE ALEGRE DO SUL,353120,0.759,2.239171,8181,110.308,0.7416506509047395,0.027972027972027972,0.06993006993006994,0.33352639363089115,0.40999893149718875,0.27940837459771095,38,39.97994269340974
MONTE ALTO,353130,0.768,3.5901300000000003,51039,346.95,1.471076523994812,0.029276164130935915,0.09981558321807285,0.3138441483030078,0.3925016113301858,0.25948010638206237,39,196.5336426914153
MONTE APRAZÍVEL,353140,0.785,2.658441,25651,495.559,0.5176174784435355,0.03204047217537943,0.20685778527262508,0.25136554626427865,0.33030482574310804,0.3112350444432336,39,87.22394678492239
MONTE AZUL PAULISTA,353150,0.753,2.803328,18928,263.462,0.7184337779262284,0.011649294911097487,0.030656039239730228,0.3753353036601912,0.5067898969442416,0.3633723058311078,37,97.73351648351648
MONTE CASTELO,353160,0.741,2.4706740000000003,4166,233.547,0.17837951247500503,0.019498607242339833,0.0947075208913649,0.31039776494644533,0.4401428455166641,0.2686075430970328,40,43.736196319018404
MONTE MOR,353180,0.733,5.931132,61707,240.566,2.565075696482462,0.019776640297812936,0.09725453699395067,0.39921167149423065,0.36004853551247135,0.061966332283455064,37,215.68200836820083
MONTEIRO LOBATO,353170,0.71,1.417368,4739,332.742,0.14242265779492821,0.0375,0.0875,0.30544499527069546,0.3520661640222866,0.19764542871362092,40.5,19.732984293193716
MORRO AGUDO,353190,0.712,3.60371,33598,1388.127,0.2420383725696568,0.026700041718815185,0.2394659991656237,0.2226426753210547,0.287008343050005,0.19516796287830038,38,94.32874015748031
MORUNGABA,353200,0.715,3.3875480000000002,13936,146.752,0.9496293065852595,0.028288543140028287,0.06223479490806223,0.34892620559178644,0.4171373933659082,0.18604130113151637,39,65.40934065934066
MOTUCA,353205,0.741,1.728633,4831,228.7,0.21123742894621778,0.018292682926829267,0.2926829268292683,0.2705851153269298,0.37604000111073405,0.31051481832516215,39,23.86769230769231
MURUTINGA DO SUL,353210,0.726,1.4623620000000002,4525,250.873,0.18037014744512164,0.055350553505535055,0.14022140221402213,0.324019649341547,0.35592133260719544,0.48967790275356154,39,31.49173553719008
"NANTES",353215,0.714,3.8493269999999997,3215,286.647,0.1121588574099851,0.03759398496240601,0.11278195488721804,0.6523874291499319,0.784539894470134,0.23609445735129847,38,23.795795795795797
"NARANDIBA",353220,0.718,3.866532,4950,357.325,0.13852935003148395,0.022146507666098807,0.1890971039182283,0.7176559852036826,0.6690909906261069,0.24463181521752012,37,37.98407643312102
"NATIVIDADE DA SERRA",353230,0.655,1.084803,6624,833.372,0.07948431192792654,0.07692307692307693,0.18181818181818182,0.3795579702182657,0.3612656035577253,0.22612743459866563,44,26.26525821596244
"NAZARÉ PAULISTA",353240,0.678,1.865119,18866,326.254,0.5782611094423363,0.03353057199211045,0.054240631163708086,0.3611766495569669,0.3770654555315307,0.1817511971002753,39,71.86818181818182
NEVES PAULISTA,353250,0.754,2.3770599999999997,8917,219.05,0.4070760100433691,0.030526315789473683,0.12947368421052632,0.37491721227319313,0.5049097896700552,0.5696143001420685,41,37.32608695652174
NHANDEARA,353260,0.751,2.838863,11575,436.159,0.26538487111351594,0.03147953830010493,0.1080797481636936,0.2719259833008282,0.36629782160010754,0.4411254531814362,41,43.8997668997669
NIPOÃ,353270,0.713,1.8328810000000002,5381,137.609,0.3910354700637313,0.03927492447129909,0.09365558912386707,0.3063897182379238,0.32088887218073536,0.16271924992337286,37,21.09620253164557
NOVA ALIANÇA,353280,0.738,2.5206049999999998,7161,217.515,0.3292186745741673,0.019635343618513323,0.0967741935483871,0.3356415446320496,0.46913450157505776,0.34976348318986517,39,33.47780678851175
NOVA CAMPINA,353282,0.651,1.141851,9962,385.375,0.2585014596172559,0.05102040816326531,0.05442176870748299,0.3072045911442049,0.4027506898052743,0.14166811405684124,37,58.62589928057554
NOVA CANAÃ PAULISTA,353284,0.715,2.068621,1824,124.473,0.14653780337904607,0.0213903743315508,0.11229946524064172,0.7223952641657971,0.693785211835482,0.6290135638767074,46,22.42718446601942
NOVA CASTILHO,353286,0.756,3.236614,1290,183.396,0.07033959301184323,0.02,0.06,0.3319401659051464,0.46482436840872365,0.33555502372636997,41,13.819277108433734
NOVA EUROPA,353290,0.765,2.548501,11519,160.25,0.718814352574103,0.0453257790368272,0.21529745042492918,0.22021768228079636,0.2728955855234631,0.21339540397261353,41,54.76767676767677
NOVA GRANADA,353300,0.739,2.037867,21871,531.796,0.4112667263386712,0.01836605446485117,0.08233058898036733,0.2756593156995764,0.37569098046798943,0.2592561793311927,38,73.15271966527196
NOVA GUATAPORANGA,353310,0.726,1.353284,2333,34.158,0.6830025177118099,0.030927835051546393,0.15463917525773196,0.5656570234877233,0.638270177187105,0.3812903038722635,40,17.95876288659794
NOVA INDEPENDÊNCIA,353320,0.735,3.63801,4135,265.029,0.15602066188983094,0.012690355329949238,0.10152284263959391,0.6302027007205486,0.7245263738303086,0.29430599285492043,35,27.416666666666668
NOVA LUZITÂNIA,353330,0.743,1.233203,4217,73.816,0.5712853581879267,0.04201680672268908,0.1092436974789916,0.15450754405589348,0.21351506327600137,0.24243931345564268,37,15.165730337078651
NOVA ODESSA,353340,0.791,5.963381,61716,73.788,8.363961619775573,0.03192007797270955,0.08747563352826511,0.3056915089240284,0.31503249572766245,0.10222487492944268,40,198.40421052631578
NOVAIS,353325,0.719,1.019695,6057,117.772,0.5142988146588323,0.0449438202247191,0.12359550561797752,0.1659147706301025,0.19365103886984883,0.18969192264674792,40,18.45278450363196
NOVO HORIZONTE,353350,0.753,2.69156,41765,931.743,0.44824592189047835,0.043568464730290454,0.10399377593360996,0.3118607359608667,0.38652483477276245,0.2864570706358791,39,131.3282732447818
NUPORANGA,353360,0.746,7.0520179999999995,7522,348.265,0.2159849539861887,0.03867403314917127,0.20994475138121546,0.35464340504171177,0.40795537265203574,0.2734149737162188,40,36.655367231638415
OCAUÇU,353370,0.717,2.70407,4294,301.036,0.14264074728603887,0.005,0.12,0.35390373361756444,0.4784864923815314,0.4142951126177536,40,25.76797385620915
ÓLEO,353380,0.73,3.297007,2447,198.938,0.12300314670902493,0.029850746268656716,0.014925373134328358,0.49704252559765866,0.6271435582289666,0.5300355661921674,37,16.725
OLÍMPIA,353390,0.773,3.7387019999999995,55477,802.555,0.6912548049666378,0.027274425555763124,0.10592191294601158,0.2914125850120885,0.3854980279548039,0.2946511087339522,39,187.84265010351967
ONDA VERDE,353400,0.738,3.817426,4462,242.946,0.18366221300206628,0.038202247191011236,0.30337078651685395,0.3894945104750664,0.48992808043171093,0.2818638101247207,39,28.770833333333332
ORIENTE,353410,0.77,1.534427,6569,218.668,0.3004097535990634,0.06614785992217899,0.1867704280155642,0.3145926893224203,0.3770065524914649,0.341652353281797,37,43.16600790513834
ORINDIÚVA,353420,0.767,5.828024,7318,247.378,0.29582258729555577,0.01529051987767584,0.10856269113149847,0.23849283193881018,0.34483460142085354,0.18775123171476182,39,31.14406779661017
ORLÂNDIA,353430,0.78,4.200328,44682,291.765,1.5314379723407539,0.019063406547865726,0.11603812681309573,0.2543352318276629,0.3119392010495953,0.18924796105690628,41,148.6979865771812
OSASCO,353440,0.776,10.993621000000001,701428,64.954,107.98842257597686,0.06845107503290918,0.17273658037150796,0.3930366656780157,0.3554904896449733,0.14613827953052605,41,1490.4759493670886
OSCAR BRESSANE,353450,0.749,3.4900309999999997,2603,222.13,0.1171836312069509,0.02734375,0.171875,0.3405864078065346,0.4373094838387979,0.6100296944788106,42,25.91256830601093
OSVALDO CRUZ,353460,0.762,2.593054,33118,248.038,1.33519863891823,0.024350649350649352,0.0836038961038961,0.3064608553873846,0.39970040880730495,0.39194009413964725,40,114.7438524590164
OURINHOS,353470,0.778,2.7232540000000003,115139,295.818,3.8922242730327437,0.03911652389307462,0.09701723604087109,0.2943003179819492,0.3201508081311832,0.2333820627397201,39,316.6578014184397
OURO VERDE,353480,0.692,1.3210540000000002,8676,266.778,0.32521422306187164,0.029411764705882353,0.058823529411764705,0.24254591974861198,0.31325935734061794,0.2652953611320371,38,34.29100529100529
OUROESTE,353475,0.77,4.142564,10712,288.648,0.3711094481860258,0.03807106598984772,0.07614213197969544,0.3259269791584273,0.4042158277139019,0.279437958304443,37,50.16897506925208
PACAEMBU,353490,0.725,2.1542470000000002,14326,339.375,0.4221289134438306,0.031746031746031744,0.07936507936507936,0.4667131203122339,0.4802834866009587,0.4141928893989838,39,74.7686170212766
PALESTINA,353500,0.732,2.3871290000000003,13285,697.701,0.19041107867123597,0.10569105691056911,0.3048780487804878,0.2524834086301095,0.32361692935192604,0.28193768162300903,42,53.43650793650794
PALMARES PAULISTA,353510,0.722,0.9376190000000001,13691,82.125,1.6670928462709285,0.02525832376578645,0.10562571756601608,0.13500651651374376,0.1856669975590223,0.08447524098400913,37,35.82197802197802
PALMEIRA D'OESTE,353520,0.753,2.008666,9173,318.74,0.2877894208445755,0.018867924528301886,0.07547169811320754,0.3621228557677304,0.4996884427930453,0.5333981265832743,43,61.49116607773852
PALMITAL,353530,0.746,3.0936779999999997,22322,548.407,0.40703346237374793,0.026770775237032907,0.08031232571109871,0.30657698867064376,0.3999017354543303,0.40899185458079135,37,80.16737288135593
PANORAMA,353540,0.722,1.6827130000000001,15944,356.05,0.4478022749613818,0.03137789904502047,0.045020463847203276,0.26997321270193575,0.3243337787860751,0.17963726442638614,37,57.156028368794324
PARAGUAÇU PAULISTA,353550,0.762,3.3792379999999995,46180,1001.492,0.46111202086486963,0.03301354401805869,0.07364559819413093,0.29460538915669554,0.38736695098556184,0.22618025613423504,39,143.47418738049714
PARAIBUNA,353560,0.719,1.5336370000000001,18302,809.576,0.22606895461327906,0.05,0.09032258064516129,0.9719185505752465,0.4028366746901848,0.2051268061324579,41,130.15522388059702
PARAÍSO,353570,0.749,3.4584669999999997,6536,155.186,0.4211720129393115,0.04892966360856269,0.1926605504587156,0.27823167158077,0.5090539884057766,0.3304912896068229,42,31.562841530054644
PARANAPANEMA,353580,0.717,3.119829,20588,1018.724,0.2020959553323569,0.02835921674544227,0.09385550303848751,0.32594626789939984,0.3659161626806382,0.16303550205976414,38,72.21428571428571
PARANAPUÃ,353590,0.732,2.748559,4112,140.354,0.29297348134004014,0.043209876543209874,0.10802469135802469,0.3777169584630559,0.49075072838452993,0.4040968052420742,39,23.56269113149847
PARAPUÃ,353600,0.737,3.211891,10934,366.664,0.2982021687430454,0.025223759153783564,0.07648494711147275,0.4431765771653758,0.43642753438938114,0.3274182036486552,38,44.9647577092511
PARDINHO,353610,0.727,4.745461,6579,209.894,0.3134439288402718,0.016597510373443983,0.06639004149377593,0.4136895396581799,0.4193423758030128,0.208692657210643,41,34.48680351906158
PARIQUERA AÇU,353620,0.736,2.592661,19797,359.414,0.5508132682644526,0.030330882352941176,0.15257352941176472,0.32039369595034634,0.3965514559931478,0.4208729979999651,41,81.7415458937198
PARISI,353625,0.721,3.10458,2177,84.737,0.2569125647591961,0.02109704641350211,0.1518987341772152,0.4787377221575461,0.6342271675712398,0.6258185241659484,37.5,26.57777777777778
PATROCÍNIO PAULISTA,353630,0.73,6.079211,14941,602.848,0.24784025160571158,0.03076923076923077,0.13384615384615384,0.31767036545649513,0.4033558108415729,0.22690498733242342,38,58.51173708920188
PAULICÉIA,353640,0.711,2.070529,7540,374.091,0.2015552365600883,0.023255813953488372,0.09302325581395349,0.3450325829439175,0.41631729122936323,0.2251378611655637,35,32.11940298507463
PAULÍNIA,353650,0.795,30.616317,114508,138.777,8.251223185398157,0.025798525798525797,0.14358108108108109,0.2981920277528533,0.3634801118644941,0.1240947082283634,39,374.9004149377593
PAULISTÂNIA,353657,0.718,2.243093,1835,256.178,0.07162988234743031,0.029940119760479042,0.11377245508982035,0.43784581046651283,0.5253556718247533,0.3861845816373708,38,17.252380952380953
PAULO DE FARIA,353660,0.725,3.011056,8973,737.986,0.12158767239486927,0.07541899441340782,0.19832402234636873,0.319804783361982,0.41223693992339894,0.376929797698597,42,35.72389791183295
PEDERNEIRAS,353670,0.739,4.743098000000001,47523,727.482,0.6532532763697246,0.020833333333333332,0.13722826086956522,0.30264111883844935,0.3261926350091985,0.18560669066800475,37,134.42909090909092
PEDRA BELA,353680,0.677,1.378213,6127,158.587,0.3863494485676632,0.03125,0.171875,0.4269075016760402,0.5233057959302885,0.32018562339485823,47.5,40.94158075601374
PEDRANÓPOLIS,353690,0.742,2.5672040000000003,2468,260.101,0.09488621727713464,0.028901734104046242,0.08092485549132948,0.4710894370678865,0.5774330967177256,0.5380206347710006,43,18.553571428571427
PEDREGULHO,353700,0.715,5.241886,16876,712.604,0.23682157271079027,0.09333333333333334,0.20666666666666667,0.40928109548411895,0.5319853274691886,0.27594599673261655,35.5,72.49107142857143
PEDREIRA,353710,0.769,2.647159,48992,108.817,4.502237701829678,0.027859856479527226,0.09033347403967919,0.2985482984652529,0.32930898258335745,0.231987142043426,39,130.89931740614335
PEDRINHAS PAULISTA,353715,0.774,4.436489,3109,152.309,0.20412451004208548,0.01597444089456869,0.0670926517571885,0.3157113139547741,0.5019733865527104,0.5057704263159303,41,26.03181818181818
PEDRO DE TOLEDO,353720,0.696,1.27874,11507,670.44,0.1716335540838852,0.03125,0.13671875,0.32235702122168824,0.33416336354341397,0.4825874036402127,42,42.544642857142854
PENÁPOLIS,353730,0.759,2.639581,64098,711.315,0.9011197570696526,0.03614457831325301,0.11770157553290084,0.31544508679250716,0.3679170994738713,0.2879461488947608,38,207.82806324110672
PEREIRA BARRETO,353740,0.766,2.9553409999999998,25685,974.247,0.26363950825611987,0.044002095337873234,0.0822420115243583,0.30922769061148825,0.3654385037066056,0.28518646032012623,38,89.86266094420601
PEREIRAS,353750,0.736,2.395499,8875,223.136,0.3977394951957551,0.01639344262295082,0.08196721311475409,0.29373008280722046,0.3972776325791088,0.25459467473821035,34,38.85333333333333
PERUÍBE,353760,0.749,2.2538099999999996,69697,326.216,2.13652917085612,0.038348082595870206,0.10217216411906678,0.3846495865666606,0.3728966417891456,0.245804818016798,42,199.9145728643216
PIACATU,353770,0.732,1.5498370000000001,6093,232.488,0.2620780427376897,0.012295081967213115,0.03278688524590164,0.29376630631352635,0.3853822811954873,0.2559438417617446,37,29.448071216617212
PIEDADE,353780,0.716,2.191631,55731,746.868,0.7461961149761404,0.022474685107433934,0.08742899481353421,0.35128380893153505,0.35904106054397744,0.16464878961639587,39,186.27087576374745
PILAR DO SUL,353790,0.69,2.337006,29612,681.248,0.43467283573676546,0.02785646836638338,0.04768649669499528,0.3349481842049323,0.40077847097617214,0.1914910277206158,37,120.46601941747574
PINDAMONHANGABA,353800,0.773,5.176118,171885,731.355,2.350226634124331,0.0362837993991218,0.08539403743933441,0.29886375625548306,0.33071817893621674,0.15125208736008944,38,478.7428057553957
PINDORAMA,353810,0.737,2.2081720000000002,17378,184.825,0.9402407682943326,0.03064699205448354,0.13507377979568672,0.23176787657256662,0.327715503750028,0.3611233761599769,41,61.89695550351288
PINHALZINHO,353820,0.725,1.7475490000000002,15564,154.529,1.0071895890091829,0.005252100840336135,0.07878151260504201,0.35690001000569205,0.4150823137818635,0.2549744157388292,38,89.21854304635761
PIQUEROBI,353830,0.711,1.508943,3706,482.769,0.07676549239905628,0.041666666666666664,0.05555555555555555,0.233602191834641,0.3090638667793879,0.33519822831301765,38,18.79322033898305
PIQUETE,353850,0.757,1.197344,13495,175.996,0.7667787904270551,0.10476190476190476,0.3333333333333333,0.32615781717991277,0.3781984758431041,0.2717891408713176,46,51.50114942528736
PIRACAIA,353860,0.739,1.754072,27617,385.568,0.7162679475475143,0.019806763285024155,0.06811594202898551,0.3871047250495653,0.4525384628444155,0.251196981865351,39,114.09382151029749
PIRACICABA,353870,0.785,6.589633999999999,410275,1378.069,2.9771731313889216,0.025635288476905865,0.1400351606201055,0.3388555269381322,0.3211416506965679,0.2421104057254137,39,1042.4675118858954
PIRAJU,353880,0.758,2.4936580000000004,29930,504.591,0.5931536630657305,0.051580698835274545,0.10815307820299501,0.35732332383421633,0.4066586446180913,0.3312129325607124,39,103.96007984031937
PIRAJUÍ,353890,0.749,1.8702349999999999,25939,823.758,0.31488616802507535,0.027287319422150885,0.16773675762439808,0.2569771501304977,0.2744321598240784,0.22778083613542546,38,83.46578366445917
PIRANGI,353900,0.756,2.9289509999999996,11524,215.809,0.5339907047435464,0.042316258351893093,0.10133630289532294,0.3041130575972432,0.41489157647483216,0.4400504968202168,42,44.45168539325843
PIRAPORA DO BOM JESUS,353910,0.727,2.458766,19453,108.489,1.7930850132271474,0.012131715771230503,0.0658578856152513,0.32817026820583395,0.2552655256478948,0.06993835548849366,38,60.37605042016807
PIRAPOZINHO,353920,0.776,3.483945,27974,477.673,0.5856307557680672,0.02378048780487805,0.07865853658536585,0.2642889358377007,0.3217370279003032,0.15539713804550168,38,97.45475638051045
PIRASSUNUNGA,353930,0.801,3.676567,77330,727.118,1.0635137625529831,0.0377768128528007,0.14025184541901867,0.3079087485339029,0.3618158694106986,0.2677884605933337,39,263.86105263157896
PIRATININGA,353940,0.779,1.7432020000000001,13890,402.409,0.3451712064093994,0.026260504201680673,0.1134453781512605,0.3607929334465505,0.3708588640349834,0.29895397848118477,38,50.0276008492569
PITANGUEIRAS,353950,0.723,2.705373,40430,430.638,0.938839582201292,0.031415241057542766,0.08553654743390357,0.2390452405578071,0.2909213548027582,0.1984750006738086,38,125.21581196581197
PLANALTO,353960,0.719,3.016436,5370,289.825,0.185284223238161,0.016216216216216217,0.15945945945945947,0.23215224505157964,0.32219111750364493,0.2012832576911143,38,28.956204379562045
PLATINA,353970,0.719,2.680138,3606,327.48,0.11011359472334188,0.02962962962962963,0.06296296296296296,0.278087974536161,0.36929506151934555,0.301529484217957,37,17.424698795180724
